asin,log_price,product_rating,log_reviews,log_sales,weighted_rating,log_price_per_piece,log_bsr,bullet_count,image_count,is_fba,has_aplus,discount_rate,log_days_on_market,brand_tier_encoded,is_set,set_pieces,is_damascus,is_high_carbon,is_german_steel,is_japanese_steel,is_ceramic,is_chef_knife,is_santoku,is_steak_knife,is_cleaver,is_paring,has_block,is_professional,is_gift,blade_size_inch,bert_sentiment_mean,positive_ratio,negative_ratio,aspect_sharpness_sentiment,aspect_quality_sentiment,aspect_durability_sentiment,aspect_handle_sentiment,aspect_value_sentiment,aspect_rust_sentiment,aspect_appearance_sentiment,aspect_balance_sentiment,aspect_sentiment_mean,verified_purchase_rate,avg_helpful_votes,cluster,cluster_name,tsne_x,tsne_y,pca_x,pca_y
B09Q2Q7KF5,4.795707897553386,4.7,6.838405200847344,0.0,4.679123164214612,3.0444430694944837,10.484193653750324,5,10,1,1,0.0,0.0,0,1,6,0,1,0,0,0,0,0,1,0,0,0,1,0,5.25,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,11.782296,36.159256,-0.46474833651179304,1.170077233702141
B0FMQZS2RL,4.3943256902608985,4.7,5.293304824724492,5.303304908059076,4.615274841437633,4.3943256902608985,10.18667202593546,5,10,1,1,0.2500468847678228,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,8.27,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,17.388348,2.0414221,1.0558662441147277,-1.1523063009014074
B06WVBM57D,3.464485120898074,4.7,7.926602599181384,0.0,4.692766261808977,1.275362800412609,11.372340684156354,5,10,1,1,0.2500468847678228,0.0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-14.858126,3.50542,-0.6679767311283581,1.4709095977340192
B0DZ2BRPLL,4.226541731833486,4.7,5.963579343618446,6.2166061010848646,4.652711539407051,3.1567166929598143,8.808817483100642,6,10,0,1,0.2500468847678228,0.0,0,1,3,0,1,0,0,0,1,0,0,1,0,0,0,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,-18.375893,-16.92115,0.19334124452044396,0.27046474747420085
B0F4N7HL8V,4.875120984409557,4.5,3.784189633918261,0.0,4.359599552294491,3.1208218843928126,11.861813166891393,6,10,1,1,0.0,0.0,0,1,6,0,1,0,1,0,1,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,15.207255,11.920594,0.6715530378981378,0.10598026469626064
B0DCV9V2PV,4.5107496103686,4.6,6.767343125265392,6.90875477931522,4.582270287851683,4.5107496103686,7.844632644464681,5,10,0,1,0.2500468847678228,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,7.0,0.4,0.7,0.3,-0.25,-1.0,-0.75,1.0,0.0,0.0,0.0,0.0,-0.125,0.6,0.2,4,细分-低单价-套装,-0.62968135,-17.029808,-5.877300452539909,-3.906525020187911
B0FQHT7Y9V,3.970103216504671,0.0,0.0,0.0,4.215856236786469,3.970103216504671,0.0,5,9,1,1,0.235216240070609,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3.5,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,2,高单价-单品-待改进,18.892538,-49.007572,1.0763075919760965,-3.8841824129976374
B0CD1ZL3J6,4.941642422609304,4.7,5.262690188904886,3.9318256327243257,4.613102401474494,3.8572147689331513,11.428913222441,5,10,1,1,0.0,0.0,0,1,3,1,1,0,1,0,1,0,0,0,0,0,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,16.637842,12.108207,0.6152201165820714,0.14526032231972216
B07K46875F,3.117507330479912,4.6,8.450625947144124,5.993961427306569,4.5965810472441255,3.117507330479912,9.430037992886092,5,10,1,1,0.2286530903894247,0.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,5.0,0.8,0.9,0.1,0.6,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3666666666666666,1.0,0.0,0,主流-高单价-单品,-0.026223501,-39.866127,0.8405245379443036,-0.43215210411431115
B0B1T6M6ZV,3.7133281345162463,4.7,7.063903961472068,5.303304908059076,4.683195009871927,3.7133281345162463,8.774158291205957,5,10,1,1,0.2000400080016003,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,9.992848,-14.95497,0.341843841440361,-0.6437696674752658
B0BJ6RKT38,2.39698576841553,4.6,5.69035945432406,5.303304908059076,4.552124516157364,2.39698576841553,10.64716148376404,5,9,1,1,0.5002501250625312,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5.5,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,0.37910497,-38.091732,0.33733643154825405,-1.1122151387168244
B0DGQLD5Q1,3.7133281345162463,4.6,6.821107472256465,3.9318256327243257,4.58315862415974,1.7915511141903182,11.02849831505877,5,10,1,1,0.2000400080016003,0.0,0,1,8,0,1,0,0,0,0,0,1,0,0,0,0,0,4.5,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,10.779394,36.42747,-0.9546564159920681,1.7159923943239175
B0DRGFJWCZ,3.295466427029913,4.6,5.25227342804663,0.0,4.530456732521688,3.295466427029913,10.667465913856663,6,10,1,1,0.2500468847678228,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,5.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,0.8612311,-39.037403,0.747235840253224,-1.4873935584964064
B09HCX44GK,4.109725664260403,4.7,5.093750200806762,0.0,4.600323342867803,2.2577371480572377,11.546805016403908,5,10,1,1,0.0772902232486528,0.0,2,1,7,0,0,0,0,1,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-30.420996,40.514984,-0.769349804566676,1.868248787777359
B0DSK8342X,3.849934813114724,4.6,5.010635294096256,0.0,4.515528596570847,3.849934813114724,10.946128957265577,5,10,1,1,0.2500468847678228,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,4.4701924,-13.819929,0.5499954267090605,-1.0956393112265226
B09WGR7W5W,4.248352374701448,4.5,7.4073177104694174,0.0,4.492934258108367,1.779662788995098,9.795512510870829,5,10,1,1,0.1481664403012717,0.0,0,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-15.070399,23.448483,-0.4895797157319637,1.0584203601326263
B079WWFZY6,2.9439125248241944,4.5,10.544235564296866,9.210440366976515,4.499685938102188,2.9439125248241944,5.877735781779639,4,10,0,1,0.3794411866160745,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,1.0274711,34.85784,-0.3130698412336818,-0.13970194403792802
B09K7J96QV,4.718409581594602,4.6,5.814130531825066,0.0,4.5570903243218925,2.590183828640078,12.376540895293129,5,10,1,1,0.3062691418213639,0.0,0,1,9,1,1,0,0,0,0,1,0,0,1,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,2.249245,-31.390348,-0.14580544069397608,0.6885935631959499
B06WP5B4VR,3.433664571799657,4.6,4.718498871295094,0.0,4.49454877088256,1.2525248449081017,13.3605610447572,5,10,1,1,0.7619652353361378,0.0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-13.743166,4.4867873,-0.40434659938479434,0.8150941879873025
B0DLMM4FKQ,5.252221070655064,4.5,3.1780538303479458,0.0,4.3163994145389495,2.5552389016821966,12.487786946202164,5,10,1,1,0.2500468847678228,0.0,0,0,16,1,1,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,26.079962,2.293307,0.23616031083742592,-0.14440008988434727
B0FNMXZVMH,4.605170185988092,4.8,4.553876891600541,0.0,4.619602661360527,2.4849066497880004,11.974991424101672,5,10,0,1,0.2500468847678228,0.0,1,1,9,1,0,0,0,0,0,0,0,0,0,1,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,22.62504,7.7797456,-0.08500754266085724,1.118069958273683
B0D9QR9MZ4,3.806440242853081,3.8,3.1780538303479458,0.0,4.068707106846642,1.1985370044673973,13.339125007511822,5,10,1,1,0.2500468847678228,0.0,0,1,19,0,0,0,0,0,0,1,1,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,10.626713,28.429186,-0.98400865999547,1.3919978763218122
B09S5SMGBJ,4.18950321539533,4.6,5.805134968916488,3.9318256327243257,4.556745206286948,2.3306170714258982,11.299286600670264,5,10,0,1,0.0,0.0,0,1,7,0,1,0,0,0,1,0,0,0,0,1,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-24.560938,24.674011,-0.5308115586748883,1.7172675634233612
B09NLLR8HV,3.3028492586443794,4.3,2.079441541679836,0.0,4.2278767743884025,3.3028492586443794,0.0,5,9,1,1,0.869036903690369,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,2,高单价-单品-待改进,12.683857,-41.07669,0.9997514327052356,-3.0105292703647533
B07XB21HD7,3.76096753050819,4.8,6.687108607866515,0.0,4.770896752010714,2.240496900680624,11.540676809501054,5,10,0,1,0.3000500083347224,0.0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-34.6869,-12.3268,-0.22325371886584966,0.9022931521402042
B0FXWXC6KM,4.262539022051294,4.7,7.752764808851328,0.0,4.691416615426354,3.191710156795432,9.543521484499182,5,10,1,1,0.2500468847678228,0.0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,1.8454716,-0.39165723,0.24061359944634947,0.4057263293558828
B0CXJ94WM3,5.3980721996850285,4.7,5.981414211254481,0.0,4.65346902046918,3.47895175881768,11.719793282182184,5,9,1,1,0.2500468847678228,0.0,0,1,7,0,1,0,1,0,1,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,13.738576,12.875485,0.003677873329174453,1.2119784029916785
B0CLVMXH3Y,3.366950942933564,4.4,9.037771106624906,8.294299608857235,4.399085378659536,3.366950942933564,7.180069874302796,7,10,1,1,0.3000750187546887,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6.3,0.4,0.7,0.3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0833333333333333,0.9,0.0,4,细分-低单价-套装,13.480518,17.546368,-6.012465854402277,-3.4087821816751624
B0GJ3K1LH7,4.671987359025408,0.0,0.0,0.0,4.215856236786469,3.09928114918255,0.0,5,9,0,1,0.4703970397039704,0.0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,2,高单价-单品-待改进,19.95668,-45.648827,0.8570704374811802,-2.6170356156617376
B07STD2G1C,4.9486889658772695,4.7,5.707110264748875,3.9318256327243257,4.640543748377286,2.22296876499601,11.044121116299976,5,10,1,1,0.3000150007500375,0.0,2,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-15.689465,5.619814,-0.7682618389407607,1.950350797978086
B08VJLYQ5D,4.326117440234365,4.3,8.064636475774222,3.9318256327243257,4.298902813394919,2.456531670361161,9.49356251370587,8,10,1,1,0.066758344793099,0.0,3,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-16.956234,-0.6401783,-0.5373984832378029,0.6692741621823901
B0FCY5NC6N,3.7133281345162463,4.9,3.1780538303479458,0.0,4.457937876077411,3.7133281345162463,11.699770110491768,5,9,1,1,0.6825938566552902,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,6.0639186,-9.6995735,1.0243823868376727,-1.6836236773817053
B09YK8J9G6,4.356580613342406,0.0,0.0,0.0,4.215856236786469,2.6269606493823017,0.0,5,10,1,1,0.3583097182863811,0.0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,2,高单价-单品-待改进,32.112465,-17.97705,0.08952658199636883,-1.6968565941758726
B0C37F8XRD,3.258096538021482,0.0,0.0,0.0,4.215856236786469,3.258096538021482,0.0,5,9,1,1,0.7916319386564428,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,2,高单价-单品-待改进,20.508652,-40.0401,1.2132361291801235,-4.028813919944337
B097992WN4,3.2561716096118976,4.4,2.079441541679836,0.0,4.242162488674117,3.2561716096118976,0.0,5,9,1,1,0.8752375237523753,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,2,高单价-单品-待改进,8.847154,-40.81876,0.9689843899247331,-3.089452854306027
B01MT566O0,4.614625344758847,4.7,7.154615356913663,0.0,4.68460708701365,4.614625344758847,11.923338312802326,5,8,1,1,0.2500468847678228,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,21.040892,0.10463364,0.910391865455324,-1.3221673908333207
B0CYP352KZ,4.233961566558017,4.4,5.831882477283517,0.0,4.379753827081236,2.5121704797094044,9.24038449332456,6,10,1,1,0.2500468847678228,0.0,0,1,6,0,1,0,0,0,1,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,3.266438,-1.7194395,0.2754941021162351,0.06862347868763012
B0BYNVPZ23,3.8916161956504833,0.0,0.0,0.0,4.215856236786469,2.3606653040705705,0.0,5,9,1,1,0.6571897992713764,0.0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,2,高单价-单品-待改进,19.665127,-44.546127,0.610190050224719,-2.607892888526252
B0DSJ3GLNQ,4.317354771313298,4.3,3.871201010907891,0.0,4.260291707247547,4.317354771313298,11.837708216428618,5,10,0,1,0.2500468847678228,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,10.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,11.151311,-11.107936,1.1517137546643161,-1.5926782356429208
B0DCZ2SP6K,3.49620448524049,4.4,5.525452939131784,0.0,4.373513568304903,3.49620448524049,11.659455754666002,5,10,0,1,0.2000500125031258,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,14.991685,-13.329743,0.44331783490982585,-1.1249090136234352
B0FWQZBC8N,4.0428758138469085,0.0,0.0,0.0,4.215856236786469,4.0428758138469085,0.0,5,9,0,1,0.2500468847678228,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,2,高单价-单品-待改进,22.743755,-47.048607,0.9641077187185507,-3.40993464143139
B07KC84X95,3.177637076851603,4.7,8.130942302231878,5.707110264748875,4.694087223595532,3.177637076851603,8.735846677457582,5,10,1,1,0.1786352268667381,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3.5,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,1.5760427,-38.996742,0.16691184183378563,-0.2733045926716173
B0D9Y3LHHP,2.995232148512309,5.0,0.6931471805599453,0.0,4.234092138256552,2.995232148512309,0.0,5,9,1,1,0.7206531332744925,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,2,高单价-单品-待改进,9.114828,-41.131523,0.9604872106002215,-2.9962133930795356
B0979618DB,2.322387720290225,4.8,2.19722457733622,0.0,4.309319238900635,2.322387720290225,0.0,4,9,1,1,0.8646660782583112,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,2,高单价-单品-待改进,9.39572,-40.01623,1.0519768431950902,-3.227508309748389
B06XYSXS9F,4.789905494005981,4.6,7.255591274253665,4.61512051684126,4.588926535308875,2.191951439490874,11.306233343722834,5,6,1,1,0.082031550596383,0.0,2,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-19.780638,8.251989,-1.0618841984287155,2.15903850315718
B09SB3P9HP,3.117507330479912,4.5,1.6094379124341005,0.0,4.240564390109385,3.117507330479912,0.0,5,9,1,1,0.5201155812402757,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,2,高单价-单品-待改进,14.085931,-40.645428,0.7854562150120199,-2.5886682628609017
B0CQCLHBHK,4.477223171657469,4.6,7.762170607138205,6.2166061010848646,4.593252179818081,4.477223171657469,8.866722667194098,5,10,1,1,0.2500468847678228,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-9.719017,32.505207,-0.13926336202752584,0.14084000455534534
B06XKYMXFN,4.595018834931716,4.5,4.672828834461906,0.0,4.419364607736701,2.0192491181189447,13.27278482657243,4,10,1,1,0.5100255012750639,0.0,2,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-14.697569,7.5868526,-0.7374346395153774,1.582008654847177
B0DDQ1Q7TN,2.150598735996164,4.8,3.610917912644224,0.0,4.48546105057733,2.150598735996164,10.95287458239486,5,9,0,1,0.2500468847678228,6.278521424165844,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,-9.509319,-18.412941,0.8132530816824437,-1.80311947943658
B09JPFSNVC,3.177637076851603,4.6,5.537334267018537,0.0,4.5453083455763785,2.5253285642869154,11.144900639835909,5,10,1,1,0.0,0.0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,1.6154152,-37.29782,-0.05331046374424672,0.08775506852304758
B01GL50U70,3.2577118486533987,4.6,6.9167150203536085,0.0,4.584634249471458,3.2577118486533987,11.56771663465292,5,10,0,1,0.4728960134992617,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,2.9349687,-37.966732,0.40055768904341327,-0.9146751031592535
B07VWJTN1W,4.110709916308365,4.6,8.450625947144124,3.9318256327243257,4.5965810472441255,4.110709916308365,9.430037992886092,5,10,1,1,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,1.5879531,-34.305523,0.44903972027735034,-1.047252506211977
B0BTLH8J6B,4.795707897553386,4.2,5.14166355650266,3.9318256327243257,4.203141329929395,2.8981981941456287,11.344281935991242,5,10,0,1,0.2500468847678228,0.0,0,1,7,0,1,0,0,0,0,0,0,0,0,1,1,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-22.88977,24.368366,-0.4801623652306732,1.1759699552141762
B0DP6LBV7H,4.262539022051294,4.5,4.624972813284271,0.0,4.416545188426795,3.191710156795432,11.826976792442078,5,10,1,1,0.0,0.0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,1,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,0,主流-高单价-单品,20.784435,3.9650323,0.5372225742543771,-0.23052356083339784
B0D871PMKQ,4.018003328965378,5.0,0.6931471805599453,0.0,4.234092138256552,2.478049862324787,13.339622449078734,5,10,1,1,0.2500468847678228,0.0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,0.6,0.8,0.2,0.582258064516129,0.597165991902834,0.0,0.396011396011396,0.4545454545454546,0.0,0.4058823529411764,0.3333333333333333,0.3877414584856731,0.9,0.1,1,主流-低单价-套装,-2.8616483,10.628786,-0.24109929668669158,0.4976727718548618
