product_id,knife_type_id,source,confidence
B0C37F8XRD,bread,title,1.0
B0C37F8XRD,chef,bullet_points_text,0.8
B097992WN4,nakiri,title,1.0
B097992WN4,paring,title,1.0
B097992WN4,cleaver,bullet_points_text,0.8
B01MT566O0,chef,title,1.0
B0CYP352KZ,chef,title,1.0
B0CYP352KZ,set,title,1.0
B0CYP352KZ,nakiri,bullet_points_text,0.8
B0CYP352KZ,bread,bullet_points_text,0.8
B0CYP352KZ,paring,bullet_points_text,0.8
B0CYP352KZ,utility,bullet_points_text,0.8
B0CYP352KZ,boning,bullet_points_text,0.8
B0BYNVPZ23,cleaver,title,1.0
B0BYNVPZ23,set,title,1.0
B0BYNVPZ23,santoku,bullet_points_text,0.8
B0BYNVPZ23,bread,bullet_points_text,0.8
B0BYNVPZ23,paring,bullet_points_text,0.8
B0BYNVPZ23,utility,bullet_points_text,0.8
B0BYNVPZ23,chef,bullet_points_text,0.8
B0DSJ3GLNQ,carving,title,1.0
B0DCZ2SP6K,bread,bullet_points_text,0.8
B0DCZ2SP6K,chef,bullet_points_text,0.8
B0FWQZBC8N,boning,title,1.0
B07KC84X95,paring,title,1.0
B0D9Y3LHHP,paring,title,1.0
B0D9Y3LHHP,boning,title,1.0
B0979618DB,santoku,title,1.0
B0979618DB,paring,title,1.0
B06XYSXS9F,set,title,1.0
B06XYSXS9F,block,title,1.0
B06XYSXS9F,santoku,bullet_points_text,0.8
B06XYSXS9F,paring,bullet_points_text,0.8
B06XYSXS9F,utility,bullet_points_text,0.8
B06XYSXS9F,steak,bullet_points_text,0.8
B06XYSXS9F,chef,bullet_points_text,0.8
B09SB3P9HP,utility,title,1.0
B09SB3P9HP,carving,title,1.0
B0CQCLHBHK,block,title,1.0
B06XKYMXFN,set,title,1.0
B06XKYMXFN,block,title,1.0
B06XKYMXFN,paring,bullet_points_text,0.8
B06XKYMXFN,utility,bullet_points_text,0.8
B06XKYMXFN,steak,bullet_points_text,0.8
B06XKYMXFN,chef,bullet_points_text,0.8
B0DDQ1Q7TN,cleaver,title,1.0
B0DDQ1Q7TN,set,bullet_points_text,0.8
B09JPFSNVC,paring,title,1.0
B09JPFSNVC,utility,title,1.0
B09JPFSNVC,set,title,1.0
B09JPFSNVC,chef,bullet_points_text,0.8
B01GL50U70,paring,title,1.0
B01GL50U70,utility,title,1.0
B07VWJTN1W,paring,title,1.0
B07VWJTN1W,utility,title,1.0
B07VWJTN1W,chef,bullet_points_text,0.8
B0BTLH8J6B,set,title,1.0
B0BTLH8J6B,block,title,1.0
B0BTLH8J6B,santoku,bullet_points_text,0.8
B0BTLH8J6B,bread,bullet_points_text,0.8
B0BTLH8J6B,paring,bullet_points_text,0.8
B0BTLH8J6B,utility,bullet_points_text,0.8
B0BTLH8J6B,boning,bullet_points_text,0.8
B0BTLH8J6B,chef,bullet_points_text,0.8
B0DP6LBV7H,chef,title,1.0
B0DP6LBV7H,set,title,1.0
B0DP6LBV7H,utility,bullet_points_text,0.8
B0D871PMKQ,block,title,1.0
B0D871PMKQ,chef,description_clean,0.6
B0F6L991NK,utility,title,1.0
B0F6L991NK,chef,title,1.0
B0F6L991NK,bread,bullet_points_text,0.8
B0CQ2KQFQ8,cleaver,title,1.0
B0CQ2KQFQ8,carving,title,1.0
B0CQ2KQFQ8,chef,bullet_points_text,0.8
B007I1PLO4,chef,title,1.0
B0DPQMPJG6,santoku,title,1.0
B0DPQMPJG6,chef,title,1.0
B0DPQMPJG6,bread,bullet_points_text,0.8
B0F66FX734,boning,title,1.0
B0F66FX734,fillet,title,1.0
B0F4RB57PB,bread,title,1.0
B0F4RB57PB,paring,title,1.0
B0F4RB57PB,chef,title,1.0
B0F4RB57PB,set,title,1.0
B0F4RB57PB,carving,bullet_points_text,0.8
B0F4RB57PB,block,bullet_points_text,0.8
B099WPXP54,steak,title,1.0
B099WPXP54,set,title,1.0
B0D4DCRXW8,chef,title,1.0
B0FWQJ6S34,paring,title,1.0
B09S9TRHN5,paring,title,1.0
B09S9TRHN5,utility,title,1.0
B0DM9KC21C,cleaver,title,1.0
B0DM9KC21C,chef,title,1.0
B0DM9KC21C,set,title,1.0
B0DM9KC21C,nakiri,bullet_points_text,0.8
B0DM9KC21C,paring,bullet_points_text,0.8
B0DM9KC21C,carving,bullet_points_text,0.8
B0DDRTS1ZM,block,title,1.0
B00008S0TA,utility,title,1.0
B07XD39KRG,chef,title,1.0
B07XD39KRG,bread,bullet_points_text,0.8
B0G95BGKN7,cleaver,title,1.0
B0F23DWMK8,set,title,1.0
B0F23DWMK8,block,title,1.0
B082PDGCWW,cleaver,title,1.0
B082PDGCWW,chef,title,1.0
B082PDGCWW,utility,bullet_points_text,0.8
B082PDGCWW,boning,bullet_points_text,0.8
B082PDGCWW,carving,bullet_points_text,0.8
B0FWQYMLHG,boning,title,1.0
B0FWQYMLHG,chef,title,1.0
B0FWQYMLHG,bread,bullet_points_text,0.8
B09DSYHCTY,utility,title,1.0
B09DSYHCTY,bread,bullet_points_text,0.8
B09DSYHCTY,chef,bullet_points_text,0.8
B0C6WYBQTH,utility,title,1.0
B0C6WYBQTH,chef,title,1.0
B0C6WYBQTH,paring,bullet_points_text,0.8
B0FM83SLTL,set,title,1.0
B0FM83SLTL,block,title,1.0
B0FM83SLTL,santoku,bullet_points_text,0.8
B0FM83SLTL,bread,bullet_points_text,0.8
B0FM83SLTL,paring,bullet_points_text,0.8
B0FM83SLTL,utility,bullet_points_text,0.8
B0FM83SLTL,boning,bullet_points_text,0.8
B0FM83SLTL,steak,bullet_points_text,0.8
B0FM83SLTL,chef,bullet_points_text,0.8
B07H6WGWMD,chef,title,1.0
B07H6WGWMD,set,title,1.0
B07H6WGWMD,block,title,1.0
B07H6WGWMD,santoku,bullet_points_text,0.8
B07H6WGWMD,bread,bullet_points_text,0.8
B07H6WGWMD,paring,bullet_points_text,0.8
B07H6WGWMD,utility,bullet_points_text,0.8
B07H6WGWMD,boning,bullet_points_text,0.8
B07H6WGWMD,steak,bullet_points_text,0.8
B0DQ8WWPGP,set,title,1.0
B0DQ8WWPGP,bread,bullet_points_text,0.8
B0DQ8WWPGP,paring,bullet_points_text,0.8
B0DQ8WWPGP,utility,bullet_points_text,0.8
B0DQ8WWPGP,steak,bullet_points_text,0.8
B0DQ8WWPGP,chef,bullet_points_text,0.8
B0DQ8WWPGP,block,bullet_points_text,0.8
B01DUT3QSU,set,title,1.0
B01DUT3QSU,paring,bullet_points_text,0.8
B01DUT3QSU,utility,bullet_points_text,0.8
B01DUT3QSU,chef,bullet_points_text,0.8
B01DUT3QSU,block,description_clean,0.6
B0FQMJQM6Y,set,title,1.0
B0FQMJQM6Y,block,title,1.0
B0FQMJQM6Y,santoku,bullet_points_text,0.8
B0FQMJQM6Y,bread,bullet_points_text,0.8
B0FQMJQM6Y,paring,bullet_points_text,0.8
B0FQMJQM6Y,utility,bullet_points_text,0.8
B0FQMJQM6Y,steak,bullet_points_text,0.8
B0FQMJQM6Y,chef,bullet_points_text,0.8
B0D149W1ZQ,cleaver,title,1.0
B0D149W1ZQ,chef,title,1.0
B0CZ718G51,santoku,title,1.0
B0CZ718G51,chef,title,1.0
B0CZ718G51,bread,bullet_points_text,0.8
B0CZ718G51,carving,bullet_points_text,0.8
B0F18JYXG2,set,title,1.0
B0F18JYXG2,block,title,1.0
B0F18JYXG2,santoku,bullet_points_text,0.8
B0F18JYXG2,paring,bullet_points_text,0.8
B0F18JYXG2,utility,bullet_points_text,0.8
B0F18JYXG2,steak,bullet_points_text,0.8
B0F18JYXG2,chef,bullet_points_text,0.8
B0FXGRC4PH,chef,title,1.0
B0FXGRC4PH,set,title,1.0
B0FXGRC4PH,block,title,1.0
B0FXGRC4PH,santoku,bullet_points_text,0.8
B0FXGRC4PH,bread,bullet_points_text,0.8
B0FXGRC4PH,paring,bullet_points_text,0.8
B0FXGRC4PH,utility,bullet_points_text,0.8
B0FXGRC4PH,steak,bullet_points_text,0.8
B0CNZ97KND,chef,title,1.0
B0CNZ97KND,set,title,1.0
B0CNZ97KND,santoku,bullet_points_text,0.8
B0CNZ97KND,bread,bullet_points_text,0.8
B0CNZ97KND,paring,bullet_points_text,0.8
B0CNZ97KND,utility,bullet_points_text,0.8
B0006MM4RE,santoku,title,1.0
B0DNSWRZV7,set,title,1.0
B0DNSWRZV7,block,title,1.0
B0DNSWRZV7,santoku,bullet_points_text,0.8
B0DNSWRZV7,bread,bullet_points_text,0.8
B0DNSWRZV7,paring,bullet_points_text,0.8
B0DNSWRZV7,utility,bullet_points_text,0.8
B0DNSWRZV7,steak,bullet_points_text,0.8
B0DNSWRZV7,chef,bullet_points_text,0.8
B0FWYKP87T,nakiri,title,1.0
B0FWYKP87T,cleaver,title,1.0
B0FWYKP87T,chef,title,1.0
B0FQN4YMF1,chef,title,1.0
B0FQN4YMF1,set,title,1.0
B0FQN4YMF1,nakiri,bullet_points_text,0.8
B0FQN4YMF1,santoku,bullet_points_text,0.8
B0FQN4YMF1,bread,bullet_points_text,0.8
B0FQN4YMF1,paring,bullet_points_text,0.8
B0FQN4YMF1,utility,bullet_points_text,0.8
B0FQN4YMF1,boning,bullet_points_text,0.8
B0B6QDC7SQ,cleaver,title,1.0
B0B6QDC7SQ,set,title,1.0
B0B6QDC7SQ,block,title,1.0
B0B6QDC7SQ,santoku,bullet_points_text,0.8
B0B6QDC7SQ,paring,bullet_points_text,0.8
B0FCGDLDTH,cleaver,title,1.0
B0FCGDLDTH,boning,title,1.0
B0FCGDLDTH,chef,title,1.0
B0FCGDLDTH,set,title,1.0
B09QLTP7N6,santoku,title,1.0
B09QLTP7N6,utility,title,1.0
B09QLTP7N6,chef,title,1.0
B09QLTP7N6,set,title,1.0
B0D44Q9ZCL,cleaver,title,1.0
B0D44Q9ZCL,boning,title,1.0
B0D44Q9ZCL,chef,title,1.0
B0D44Q9ZCL,set,title,1.0
B073J61P62,block,title,1.0
B073J61P62,santoku,bullet_points_text,0.8
B073J61P62,paring,bullet_points_text,0.8
B073J61P62,utility,bullet_points_text,0.8
B073J61P62,steak,bullet_points_text,0.8
B073J61P62,chef,bullet_points_text,0.8
B073J61P62,set,bullet_points_text,0.8
B0DT6G3SZM,chef,title,1.0
B0DT6G3SZM,set,title,1.0
B0DT6G3SZM,santoku,bullet_points_text,0.8
B0DT6G3SZM,bread,bullet_points_text,0.8
B0DT6G3SZM,paring,bullet_points_text,0.8
B0DT6G3SZM,steak,bullet_points_text,0.8
B0DT6G3SZM,block,bullet_points_text,0.8
B07QHQXY9G,set,title,1.0
B07QHQXY9G,block,title,1.0
B07QHQXY9G,santoku,bullet_points_text,0.8
B07QHQXY9G,bread,bullet_points_text,0.8
B07QHQXY9G,paring,bullet_points_text,0.8
B07QHQXY9G,utility,bullet_points_text,0.8
B07QHQXY9G,chef,bullet_points_text,0.8
B0FLXBXVWN,set,title,1.0
B0FLXBXVWN,block,title,1.0
B0DM1QVV37,nakiri,title,1.0
B0DM1QVV37,cleaver,title,1.0
B0DM1QVV37,chef,bullet_points_text,0.8
B0CFXNZ26Z,set,title,1.0
B0CFXNZ26Z,block,title,1.0
B0CFXNZ26Z,santoku,bullet_points_text,0.8
B0CFXNZ26Z,bread,bullet_points_text,0.8
B0CFXNZ26Z,paring,bullet_points_text,0.8
B0CFXNZ26Z,utility,bullet_points_text,0.8
B0CFXNZ26Z,steak,bullet_points_text,0.8
B0CFXNZ26Z,chef,bullet_points_text,0.8
B0F3X9GF9J,chef,title,1.0
B0FQJ4DT9Q,steak,title,1.0
B0FQJ4DT9Q,set,title,1.0
B0FQJ4DT9Q,block,title,1.0
B0FQJ4DT9Q,santoku,bullet_points_text,0.8
B0FQJ4DT9Q,bread,bullet_points_text,0.8
B0FQJ4DT9Q,paring,bullet_points_text,0.8
B0FQJ4DT9Q,utility,bullet_points_text,0.8
B0FQJ4DT9Q,chef,bullet_points_text,0.8
B08YMKNDNY,chef,title,1.0
B08YMKNDNY,set,title,1.0
B08YMKNDNY,block,title,1.0
B08YMKNDNY,santoku,bullet_points_text,0.8
B08YMKNDNY,bread,bullet_points_text,0.8
B08YMKNDNY,paring,bullet_points_text,0.8
B08YMKNDNY,utility,bullet_points_text,0.8
B08YMKNDNY,boning,bullet_points_text,0.8
B08YMKNDNY,steak,bullet_points_text,0.8
B0DZJ7T45L,chef,title,1.0
B0DZJ7T45L,carving,bullet_points_text,0.8
B0F734G1ML,set,title,1.0
B0F734G1ML,block,title,1.0
B0F734G1ML,santoku,bullet_points_text,0.8
B0F734G1ML,bread,bullet_points_text,0.8
B0F734G1ML,paring,bullet_points_text,0.8
B0F734G1ML,utility,bullet_points_text,0.8
B0F734G1ML,boning,bullet_points_text,0.8
B0F734G1ML,carving,bullet_points_text,0.8
B0F734G1ML,steak,bullet_points_text,0.8
B0F734G1ML,chef,bullet_points_text,0.8
B0F332XQS4,set,title,1.0
B0F332XQS4,block,title,1.0
B0F332XQS4,santoku,bullet_points_text,0.8
B0F332XQS4,bread,bullet_points_text,0.8
B0F332XQS4,paring,bullet_points_text,0.8
B0F332XQS4,utility,bullet_points_text,0.8
B0F332XQS4,steak,bullet_points_text,0.8
B0F332XQS4,chef,bullet_points_text,0.8
B0DLXK9PHN,chef,title,1.0
B0DLXK9PHN,set,title,1.0
B0DLXK9PHN,block,title,1.0
B0BQC3LSTH,santoku,title,1.0
B0BQC3LSTH,set,title,1.0
B0BQC3LSTH,utility,bullet_points_text,0.8
B0BQC3LSTH,chef,bullet_points_text,0.8
B0D58K9X77,chef,title,1.0
B0D58K9X77,set,title,1.0
B0CP5QXC1H,chef,title,1.0
B0CP5QXC1H,set,title,1.0
B0CP5QXC1H,block,title,1.0
B0CP5QXC1H,santoku,bullet_points_text,0.8
B0CP5QXC1H,bread,bullet_points_text,0.8
B0CP5QXC1H,paring,bullet_points_text,0.8
B0CP5QXC1H,utility,bullet_points_text,0.8
B0CP5QXC1H,fillet,bullet_points_text,0.8
B0CP5QXC1H,carving,bullet_points_text,0.8
B0CP5QXC1H,steak,bullet_points_text,0.8
B0FDWWLQJM,utility,title,1.0
B0FDWWLQJM,chef,title,1.0
B0FDWWLQJM,set,title,1.0
B0FDWWLQJM,block,title,1.0
B0FDWWLQJM,cleaver,bullet_points_text,0.8
B0FDWWLQJM,paring,bullet_points_text,0.8
B0FDWWLQJM,boning,bullet_points_text,0.8
B0FDWWLQJM,fillet,bullet_points_text,0.8
B09WW6VGHX,chef,title,1.0
B071S6FYPV,santoku,title,1.0
B071S6FYPV,chef,title,1.0
B0F4X1P12D,set,title,1.0
B0F4X1P12D,block,title,1.0
B0F4X1P12D,bread,bullet_points_text,0.8
B0F4X1P12D,paring,bullet_points_text,0.8
B0F4X1P12D,utility,bullet_points_text,0.8
B0F4X1P12D,chef,bullet_points_text,0.8
B0FXG4SS9N,santoku,title,1.0
B0FXG4SS9N,chef,title,1.0
B07JB658KV,santoku,title,1.0
B07JB658KV,chef,title,1.0
B07JB658KV,bread,bullet_points_text,0.8
B07JB658KV,utility,bullet_points_text,0.8
B09Y159535,steak,title,1.0
B09Y159535,set,title,1.0
B09Y159535,block,title,1.0
B09Y159535,santoku,bullet_points_text,0.8
B09Y159535,bread,bullet_points_text,0.8
B09Y159535,paring,bullet_points_text,0.8
B09Y159535,utility,bullet_points_text,0.8
B09Y159535,chef,bullet_points_text,0.8
B0BWYH3D6G,chef,title,1.0
B0BWYH3D6G,set,title,1.0
B0BWYH3D6G,block,title,1.0
B0BWYH3D6G,carving,bullet_points_text,0.8
B0BWYH3D6G,steak,bullet_points_text,0.8
B0CDB1F42P,chef,title,1.0
B0CDB1F42P,set,bullet_points_text,0.8
B0C61SJWDD,set,title,1.0
B0C61SJWDD,block,title,1.0
B0C61SJWDD,santoku,bullet_points_text,0.8
B0C61SJWDD,bread,bullet_points_text,0.8
B0C61SJWDD,paring,bullet_points_text,0.8
B0C61SJWDD,utility,bullet_points_text,0.8
B0C61SJWDD,boning,bullet_points_text,0.8
B0C61SJWDD,steak,bullet_points_text,0.8
B0C61SJWDD,chef,bullet_points_text,0.8
B0FY68P8PN,chef,title,1.0
B0FY68P8PN,set,title,1.0
B0FY68P8PN,block,title,1.0
B0FY68P8PN,santoku,bullet_points_text,0.8
B0FY68P8PN,bread,bullet_points_text,0.8
B0FY68P8PN,paring,bullet_points_text,0.8
B0FY68P8PN,utility,bullet_points_text,0.8
B0FY68P8PN,boning,bullet_points_text,0.8
B0FY68P8PN,steak,bullet_points_text,0.8
B0DFZG4CR3,set,title,1.0
B0DFZG4CR3,block,title,1.0
B0DFZG4CR3,santoku,bullet_points_text,0.8
B0DFZG4CR3,bread,bullet_points_text,0.8
B0DFZG4CR3,paring,bullet_points_text,0.8
B0DFZG4CR3,utility,bullet_points_text,0.8
B0DFZG4CR3,steak,bullet_points_text,0.8
B0DFZG4CR3,chef,bullet_points_text,0.8
B0FCKGK5R6,set,title,1.0
B0FCKGK5R6,santoku,bullet_points_text,0.8
B0FCKGK5R6,bread,bullet_points_text,0.8
B0FCKGK5R6,paring,bullet_points_text,0.8
B0FCKGK5R6,utility,bullet_points_text,0.8
B0FCKGK5R6,chef,bullet_points_text,0.8
B0CYV7S6ZH,santoku,title,1.0
B0F4J7D8TG,set,title,1.0
B0F4J7D8TG,block,title,1.0
B0F4J7D8TG,bread,bullet_points_text,0.8
B0B9SK369P,block,title,1.0
B0B9SK369P,santoku,bullet_points_text,0.8
B0B9SK369P,bread,bullet_points_text,0.8
B0B9SK369P,paring,bullet_points_text,0.8
B0B9SK369P,utility,bullet_points_text,0.8
B0B9SK369P,fillet,bullet_points_text,0.8
B0B9SK369P,steak,bullet_points_text,0.8
B0B9SK369P,chef,bullet_points_text,0.8
B0B9SK369P,set,bullet_points_text,0.8
B0DQ264PDV,set,title,1.0
B0DQ264PDV,steak,bullet_points_text,0.8
B0DQ264PDV,block,bullet_points_text,0.8
B0DQ264PDV,santoku,description_clean,0.6
B0DQ264PDV,bread,description_clean,0.6
B0DQ264PDV,paring,description_clean,0.6
B0DQ264PDV,chef,description_clean,0.6
B000MP79QG,chef,title,1.0
B000MP79QG,carving,bullet_points_text,0.8
B0DH3K1KK5,set,title,1.0
B0DH3K1KK5,block,title,1.0
B0DH3K1KK5,santoku,bullet_points_text,0.8
B0DH3K1KK5,bread,bullet_points_text,0.8
B0DH3K1KK5,paring,bullet_points_text,0.8
B0DH3K1KK5,utility,bullet_points_text,0.8
B0DH3K1KK5,steak,bullet_points_text,0.8
B0DH3K1KK5,chef,bullet_points_text,0.8
B0D8JM4HJM,santoku,title,1.0
B0D8JM4HJM,chef,bullet_points_text,0.8
B083NPV1H3,chef,title,1.0
B0DWSWPZ5Y,set,title,1.0
B0DWSWPZ5Y,block,title,1.0
B0DWSWPZ5Y,santoku,bullet_points_text,0.8
B0DWSWPZ5Y,bread,bullet_points_text,0.8
B0DWSWPZ5Y,paring,bullet_points_text,0.8
B0DWSWPZ5Y,utility,bullet_points_text,0.8
B0DWSWPZ5Y,steak,bullet_points_text,0.8
B0DWSWPZ5Y,chef,bullet_points_text,0.8
B0C4YQDZ58,chef,title,1.0
B0C4YQDZ58,set,title,1.0
B0C4YQDZ58,block,title,1.0
B0C4YQDZ58,santoku,bullet_points_text,0.8
B0C4YQDZ58,bread,bullet_points_text,0.8
B0C4YQDZ58,paring,bullet_points_text,0.8
B0C4YQDZ58,utility,bullet_points_text,0.8
B0C4YQDZ58,fillet,bullet_points_text,0.8
B0C4YQDZ58,steak,bullet_points_text,0.8
B0DLKDH43D,set,title,1.0
B0DLKDH43D,block,title,1.0
B09Z6JXZR8,nakiri,title,1.0
B09Z6JXZR8,cleaver,title,1.0
B09Z6JXZR8,carving,title,1.0
B09Z6JXZR8,chef,title,1.0
B09Z6JXZR8,set,title,1.0
B09Z6JXZR8,bread,bullet_points_text,0.8
B09G6QX21B,block,title,1.0
B09G6QX21B,santoku,bullet_points_text,0.8
B09G6QX21B,paring,bullet_points_text,0.8
B09G6QX21B,utility,bullet_points_text,0.8
B09G6QX21B,steak,bullet_points_text,0.8
B09G6QX21B,chef,bullet_points_text,0.8
B09G6QX21B,set,bullet_points_text,0.8
B08HZC6G87,set,title,1.0
B08HZC6G87,block,title,1.0
B08HZC6G87,bread,bullet_points_text,0.8
B08HZC6G87,paring,bullet_points_text,0.8
B08HZC6G87,utility,bullet_points_text,0.8
B08HZC6G87,carving,bullet_points_text,0.8
B08HZC6G87,chef,bullet_points_text,0.8
B095PG6S8F,chef,title,1.0
B095PG6S8F,set,title,1.0
B095PG6S8F,nakiri,bullet_points_text,0.8
B095PG6S8F,paring,bullet_points_text,0.8
B0D45BB9JC,chef,title,1.0
B0D45BB9JC,set,title,1.0
B0D45BB9JC,santoku,bullet_points_text,0.8
B0D45BB9JC,paring,bullet_points_text,0.8
B0D2RL9LRL,cleaver,title,1.0
B0D2RL9LRL,chef,title,1.0
B0D2RL9LRL,set,title,1.0
B0D2RL9LRL,nakiri,bullet_points_text,0.8
B0D2RL9LRL,bread,bullet_points_text,0.8
B0D2RL9LRL,paring,bullet_points_text,0.8
B0F3KWZQ61,set,title,1.0
B0F3KWZQ61,santoku,bullet_points_text,0.8
B0F3KWZQ61,bread,bullet_points_text,0.8
B0F3KWZQ61,paring,bullet_points_text,0.8
B0F3KWZQ61,utility,bullet_points_text,0.8
B0F3KWZQ61,steak,bullet_points_text,0.8
B0F3KWZQ61,chef,bullet_points_text,0.8
B0F3KWZQ61,block,bullet_points_text,0.8
B0CCV7SFQZ,chef,title,1.0
B0CCV7SFQZ,set,title,1.0
B0CCV7SFQZ,block,title,1.0
B0C36WLZNB,chef,title,1.0
B0F5WP3TGT,set,title,1.0
B0F5WP3TGT,block,title,1.0
B0F5WP3TGT,santoku,bullet_points_text,0.8
B0F5WP3TGT,bread,bullet_points_text,0.8
B0F5WP3TGT,paring,bullet_points_text,0.8
B0F5WP3TGT,utility,bullet_points_text,0.8
B0F5WP3TGT,steak,bullet_points_text,0.8
B0F5WP3TGT,chef,bullet_points_text,0.8
B072B81PLD,steak,title,1.0
B072B81PLD,set,title,1.0
B072B81PLD,carving,bullet_points_text,0.8
B0BFQLRHTJ,set,title,1.0
B0BFQLRHTJ,block,title,1.0
B0BFQLRHTJ,santoku,bullet_points_text,0.8
B0BFQLRHTJ,bread,bullet_points_text,0.8
B0BFQLRHTJ,paring,bullet_points_text,0.8
B0BFQLRHTJ,utility,bullet_points_text,0.8
B0BFQLRHTJ,steak,bullet_points_text,0.8
B0BFQLRHTJ,chef,bullet_points_text,0.8
B01B3GARVG,set,title,1.0
B01B3GARVG,santoku,bullet_points_text,0.8
B01B3GARVG,bread,bullet_points_text,0.8
B01B3GARVG,paring,bullet_points_text,0.8
B01B3GARVG,utility,bullet_points_text,0.8
B01B3GARVG,carving,bullet_points_text,0.8
B01B3GARVG,chef,bullet_points_text,0.8
B0DLH58TSK,set,title,1.0
B0DLH58TSK,block,title,1.0
B0DLH58TSK,santoku,bullet_points_text,0.8
B0DLH58TSK,bread,bullet_points_text,0.8
B0DLH58TSK,paring,bullet_points_text,0.8
B0DLH58TSK,utility,bullet_points_text,0.8
B0DLH58TSK,steak,bullet_points_text,0.8
B0DLH58TSK,chef,bullet_points_text,0.8
B09KTLNZFH,block,title,1.0
B09KTLNZFH,santoku,bullet_points_text,0.8
B09KTLNZFH,bread,bullet_points_text,0.8
B09KTLNZFH,paring,bullet_points_text,0.8
B09KTLNZFH,utility,bullet_points_text,0.8
B09KTLNZFH,steak,bullet_points_text,0.8
B09KTLNZFH,chef,bullet_points_text,0.8
B09KTLNZFH,set,bullet_points_text,0.8
B0FJF65WFZ,chef,title,1.0
B0FJF65WFZ,set,bullet_points_text,0.8
B0FLXXDHTH,set,title,1.0
B0FLXXDHTH,block,title,1.0
B0FLXXDHTH,santoku,bullet_points_text,0.8
B0FLXXDHTH,bread,bullet_points_text,0.8
B0FLXXDHTH,paring,bullet_points_text,0.8
B0FLXXDHTH,utility,bullet_points_text,0.8
B0FLXXDHTH,steak,bullet_points_text,0.8
B0FLXXDHTH,chef,bullet_points_text,0.8
B0CSFG6GL3,santoku,title,1.0
B0CSFG6GL3,chef,bullet_points_text,0.8
B01JPUVQCQ,set,title,1.0
B009CS63KW,set,title,1.0
B009CS63KW,block,title,1.0
B009CS63KW,santoku,bullet_points_text,0.8
B009CS63KW,bread,bullet_points_text,0.8
B009CS63KW,paring,bullet_points_text,0.8
B009CS63KW,steak,bullet_points_text,0.8
B009CS63KW,chef,bullet_points_text,0.8
B0B6PKCXPL,set,title,1.0
B0B6PKCXPL,block,title,1.0
B0B6PKCXPL,santoku,bullet_points_text,0.8
B0B6PKCXPL,paring,bullet_points_text,0.8
B0B6PKCXPL,utility,bullet_points_text,0.8
B0B6PKCXPL,carving,bullet_points_text,0.8
B0B6PKCXPL,steak,bullet_points_text,0.8
B0B6PKCXPL,chef,bullet_points_text,0.8
B0DK877JNQ,set,title,1.0
B0DK877JNQ,block,title,1.0
B0DK877JNQ,santoku,bullet_points_text,0.8
B0DK877JNQ,bread,bullet_points_text,0.8
B0DK877JNQ,paring,bullet_points_text,0.8
B0DK877JNQ,utility,bullet_points_text,0.8
B0DK877JNQ,boning,bullet_points_text,0.8
B0DK877JNQ,steak,bullet_points_text,0.8
B0DK877JNQ,chef,bullet_points_text,0.8
B0FKH7Q1ZN,set,title,1.0
B0FKH7Q1ZN,block,title,1.0
B0FKH7Q1ZN,santoku,bullet_points_text,0.8
B0FKH7Q1ZN,bread,bullet_points_text,0.8
B0FKH7Q1ZN,paring,bullet_points_text,0.8
B0FKH7Q1ZN,utility,bullet_points_text,0.8
B0FKH7Q1ZN,boning,bullet_points_text,0.8
B0FKH7Q1ZN,steak,bullet_points_text,0.8
B0FKH7Q1ZN,chef,bullet_points_text,0.8
B0FP28Y6W5,set,title,1.0
B0FP28Y6W5,block,title,1.0
B0FP28Y6W5,santoku,bullet_points_text,0.8
B0FP28Y6W5,bread,bullet_points_text,0.8
B0FP28Y6W5,paring,bullet_points_text,0.8
B0FP28Y6W5,utility,bullet_points_text,0.8
B0FP28Y6W5,boning,bullet_points_text,0.8
B0FP28Y6W5,steak,bullet_points_text,0.8
B0FP28Y6W5,chef,bullet_points_text,0.8
B007HB2274,chef,title,1.0
B0FNQV86F7,chef,title,1.0
B0FNQV86F7,set,title,1.0
B0FNQV86F7,block,title,1.0
B0FNQV86F7,santoku,bullet_points_text,0.8
B0FNQV86F7,bread,bullet_points_text,0.8
B0FNQV86F7,paring,bullet_points_text,0.8
B0FNQV86F7,utility,bullet_points_text,0.8
B0FNQV86F7,steak,bullet_points_text,0.8
B0DSP9ZJVG,set,title,1.0
B0DSP9ZJVG,block,title,1.0
B0DSP9ZJVG,santoku,bullet_points_text,0.8
B0DSP9ZJVG,bread,bullet_points_text,0.8
B0DSP9ZJVG,paring,bullet_points_text,0.8
B0DSP9ZJVG,utility,bullet_points_text,0.8
B0DSP9ZJVG,steak,bullet_points_text,0.8
B0DSP9ZJVG,chef,bullet_points_text,0.8
B00004RFN0,bread,title,1.0
B00004RFN0,chef,title,1.0
B00004RFN0,set,title,1.0
B00004RFN0,santoku,bullet_points_text,0.8
B00004RFN0,paring,bullet_points_text,0.8
B00004RFN0,utility,bullet_points_text,0.8
B00004RFN0,block,bullet_points_text,0.8
B00004RFN0,steak,description_clean,0.6
B0F38JCVQ6,set,title,1.0
B0F38JCVQ6,block,title,1.0
B0F38JCVQ6,santoku,bullet_points_text,0.8
B0F38JCVQ6,bread,bullet_points_text,0.8
B0F38JCVQ6,paring,bullet_points_text,0.8
B0F38JCVQ6,utility,bullet_points_text,0.8
B0F38JCVQ6,steak,bullet_points_text,0.8
B0F38JCVQ6,chef,bullet_points_text,0.8
B0F9PSPTSC,chef,title,1.0
