product_id,material_id,source,confidence
B00DAYTSEM,stainless,title,1.0
B0DGWMNZJP,high_carbon,title,1.0
B0DGWMNZJP,stainless,title,1.0
B0CJ4X88K2,damascus,title,1.0
B0CJ4X88K2,high_carbon,title,1.0
B0CJ4X88K2,carbon_steel,title,1.0
B0BGLQW3MT,german_steel,title,1.0
B0BGLQW3MT,high_carbon,title,1.0
B0BGLQW3MT,stainless,bullet_points_text,0.8
B0C4T1PBM6,high_carbon,title,1.0
B0C4T1PBM6,stainless,title,1.0
B074FD5XHK,german_steel,title,1.0
B074FD5XHK,x50crmov15,bullet_points_text,0.8
B0D946LJ39,stainless,title,1.0
B0DMVBD475,high_carbon,title,1.0
B0DMVBD475,stainless,title,1.0
B0DMVBD475,damascus,bullet_points_text,0.8
B0DS63QLYG,stainless,title,1.0
B0DS2GFCPG,high_carbon,title,1.0
B0DS2GFCPG,carbon_steel,title,1.0
B0F9JZV55F,stainless,bullet_points_text,0.8
B0C3TQ56CR,stainless,title,1.0
B086PDSJ49,carbon_steel,title,1.0
B086PDSJ49,high_carbon,bullet_points_text,0.8
B086PDSJ49,stainless,bullet_points_text,0.8
B0FNC9LVLQ,stainless,bullet_points_text,0.8
B0FLYHKQG8,stainless,title,1.0
B07ZMKC5S9,damascus,title,1.0
B07ZMKC5S9,high_carbon,title,1.0
B07ZMKC5S9,stainless,title,1.0
B07ZMKC5S9,vg10,bullet_points_text,0.8
B07ZMKC5S9,carbon_steel,bullet_points_text,0.8
B0BW91HX7D,stainless,title,1.0
B0B8Z7TQD1,high_carbon,title,1.0
B0B8Z7TQD1,stainless,title,1.0
B0DDKQ9B7K,stainless,title,1.0
B0DDKQ9B7K,high_carbon,bullet_points_text,0.8
B0C13WZR6K,high_carbon,title,1.0
B0C13WZR6K,carbon_steel,title,1.0
B09GBBMTNS,stainless,title,1.0
B0D4MMGCDQ,carbon_steel,title,1.0
B0D4MMGCDQ,stainless,bullet_points_text,0.8
B0C1YBPJ43,stainless,title,1.0
B0FCBVHD6D,high_carbon,title,1.0
B0FCBVHD6D,stainless,title,1.0
B086TLTHNZ,stainless,bullet_points_text,0.8
B0D8VX9NN9,stainless,title,1.0
B0DB5GWLL4,high_carbon,title,1.0
B0DB5GWLL4,stainless,title,1.0
B0CQLRDK5Y,high_carbon,title,1.0
B0CQLRDK5Y,carbon_steel,title,1.0
B09C919JXR,stainless,title,1.0
B0DBVFM1P9,stainless,title,1.0
B0F1XPMZVR,high_carbon,title,1.0
B0F1XPMZVR,stainless,title,1.0
B0BJ2Y7212,german_steel,title,1.0
B0BJ2Y7212,x50crmov15,bullet_points_text,0.8
B0BJ2Y7212,stainless,bullet_points_text,0.8
B0DJ71XWCZ,stainless,title,1.0
B0028LVP8U,stainless,bullet_points_text,0.8
B0DGTC4LDV,stainless,bullet_points_text,0.8
B09RTGH1CZ,stainless,description_clean,0.6
B098YPVMSK,stainless,title,1.0
B098YPVMSK,high_carbon,bullet_points_text,0.8
B0B41Z8Q9B,stainless,title,1.0
B0BKH3TKKZ,high_carbon,title,1.0
B0BKH3TKKZ,stainless,title,1.0
B0CYNVKF7N,german_steel,title,1.0
B0CYNVKF7N,high_carbon,title,1.0
B0CYNVKF7N,x50crmov15,bullet_points_text,0.8
B0CYNVKF7N,stainless,bullet_points_text,0.8
B0B4D8KNM8,stainless,title,1.0
B0D5MNGXFD,stainless,title,1.0
B0FMKFTGDJ,damascus,title,1.0
B0FMKFTGDJ,stainless,bullet_points_text,0.8
B08LL7J1P3,damascus,title,1.0
B08LL7J1P3,vg10,bullet_points_text,0.8
B00N9HWFLS,stainless,bullet_points_text,0.8
B0DYSJWY1X,stainless,bullet_points_text,0.8
B0FNR69Y2D,stainless,title,1.0
B07CKN631X,stainless,description_clean,0.6
B0DGBDPKDB,stainless,title,1.0
B0FL25YQ5J,high_carbon,title,1.0
B0FL25YQ5J,stainless,title,1.0
B0D44D5RZX,high_carbon,title,1.0
B0D44D5RZX,stainless,title,1.0
B0FHQ2S63C,high_carbon,title,1.0
B0FHQ2S63C,stainless,title,1.0
B0FHQ2S63C,damascus,bullet_points_text,0.8
B0CYNCD8ZR,german_steel,title,1.0
B0CYNCD8ZR,high_carbon,title,1.0
B0CYNCD8ZR,x50crmov15,bullet_points_text,0.8
B0CYNCD8ZR,stainless,bullet_points_text,0.8
B0CS36TCF8,high_carbon,title,1.0
B0CS36TCF8,stainless,title,1.0
B09Y91CSXD,high_carbon,title,1.0
B09Y91CSXD,carbon_steel,title,1.0
B0FY2TH4YM,damascus,title,1.0
B0FY2TH4YM,german_steel,bullet_points_text,0.8
B0C8498R24,carbon_steel,title,1.0
B0C8498R24,high_carbon,bullet_points_text,0.8
B0FCLHN2PJ,stainless,title,1.0
B0F32V5H6J,high_carbon,title,1.0
B0F32V5H6J,stainless,title,1.0
B073RSLMQZ,stainless,title,1.0
B0CN3KPCT1,stainless,title,1.0
B091MKV91D,stainless,bullet_points_text,0.8
B0BXNXC6N4,stainless,title,1.0
B0BXNXC6N4,high_carbon,bullet_points_text,0.8
B0D2HYQZGC,high_carbon,title,1.0
B0D2HYQZGC,carbon_steel,bullet_points_text,0.8
B0D2HYQZGC,stainless,bullet_points_text,0.8
B074T6C4YS,stainless,title,1.0
B074T6C4YS,high_carbon,bullet_points_text,0.8
B0D4B55VXJ,stainless,title,1.0
B0D4B55VXJ,german_steel,bullet_points_text,0.8
B0DK8R44GD,stainless,bullet_points_text,0.8
B0CXY2LNJY,damascus,title,1.0
B0CXY2LNJY,high_carbon,title,1.0
B0CXY2LNJY,stainless,title,1.0
B00C0N782I,stainless,title,1.0
B00C0N782I,german_steel,bullet_points_text,0.8
B00C0N782I,high_carbon,bullet_points_text,0.8
B09MVWT85R,high_carbon,title,1.0
B09MVWT85R,stainless,title,1.0
B0FSRWLLFB,stainless,title,1.0
B0FSRWLLFB,high_carbon,bullet_points_text,0.8
B09GG9G6XS,stainless,title,1.0
B09GG9G6XS,high_carbon,bullet_points_text,0.8
B0FL1M7TPX,stainless,bullet_points_text,0.8
B003AUUD9U,stainless,bullet_points_text,0.8
B0CMGJBW6S,stainless,title,1.0
B0C9LP36Q5,high_carbon,title,1.0
B0C9LP36Q5,stainless,title,1.0
B0F9PVTKS3,stainless,title,1.0
B0865TNBKC,stainless,bullet_points_text,0.8
B0028LXDQ2,stainless,bullet_points_text,0.8
B07H7RZ35X,stainless,title,1.0
B0DRS7927P,aus10,title,1.0
B0DRS7927P,high_carbon,title,1.0
B0DRS7927P,carbon_steel,title,1.0
B0F9SM29R5,stainless,title,1.0
B0F1T3CRTF,high_carbon,title,1.0
B0F1T3CRTF,stainless,title,1.0
B0FFB3XYJQ,high_carbon,title,1.0
B0FFB3XYJQ,carbon_steel,title,1.0
B0DFCK3FZ6,stainless,title,1.0
B0FX1D2TF6,high_carbon,title,1.0
B0FX1D2TF6,stainless,title,1.0
B08DDFW9BB,stainless,bullet_points_text,0.8
B07QG2L8F1,high_carbon,title,1.0
B07QG2L8F1,carbon_steel,title,1.0
B0DYP24DHR,high_carbon,title,1.0
B0DYP24DHR,stainless,title,1.0
B08DJ7BS81,stainless,title,1.0
B0FFMJXW66,stainless,title,1.0
B0DGL99D84,powder_steel,title,1.0
B0DGL99D84,high_carbon,title,1.0
B0DGL99D84,damascus,bullet_points_text,0.8
B0DGL99D84,carbon_steel,bullet_points_text,0.8
B0CF183C4S,high_carbon,bullet_points_text,0.8
B0CF183C4S,carbon_steel,bullet_points_text,0.8
B08GPBSC61,stainless,title,1.0
B0FM85S1VX,high_carbon,title,1.0
B0FM85S1VX,carbon_steel,title,1.0
B0DT71D3KV,high_carbon,title,1.0
B0DT71D3KV,stainless,title,1.0
B07FPG9NVL,stainless,bullet_points_text,0.8
B07FPG9NVL,high_carbon,description_clean,0.6
B0B3DK79KK,stainless,title,1.0
B0B3DK79KK,high_carbon,bullet_points_text,0.8
B097GXM3HG,high_carbon,title,1.0
B097GXM3HG,stainless,title,1.0
B097GXM3HG,german_steel,bullet_points_text,0.8
B07HGRSC74,stainless,title,1.0
B0F9WMG8VG,stainless,title,1.0
B09SBQP6C4,stainless,title,1.0
B0FZRXW3K2,stainless,title,1.0
B0FZRXW3K2,high_carbon,bullet_points_text,0.8
B09KT6YX71,stainless,title,1.0
B09WNFY6GW,german_steel,title,1.0
B0D5MJKC1T,stainless,title,1.0
B08FVCDNW1,stainless,title,1.0
B08FVCDNW1,german_steel,bullet_points_text,0.8
B09XTVYY5G,stainless,title,1.0
B09XTVYY5G,german_steel,bullet_points_text,0.8
B09XTVYY5G,high_carbon,bullet_points_text,0.8
B0CG69W9R9,stainless,title,1.0
B0CG69W9R9,x50crmov15,bullet_points_text,0.8
B0CG69W9R9,high_carbon,bullet_points_text,0.8
B0DQ7ZHH31,high_carbon,title,1.0
B0DQ7ZHH31,stainless,title,1.0
B077G3QP39,stainless,bullet_points_text,0.8
B0DGTCRYT2,high_carbon,bullet_points_text,0.8
B0DGTCRYT2,carbon_steel,bullet_points_text,0.8
B0DGTCRYT2,stainless,bullet_points_text,0.8
B0D5X4GRCG,high_carbon,title,1.0
B0D5X4GRCG,stainless,title,1.0
B0DPVKZZ1Q,stainless,title,1.0
B0CX1SRB66,stainless,title,1.0
B0CX1SRB66,x50crmov15,bullet_points_text,0.8
B0CX1SRB66,damascus,bullet_points_text,0.8
B0CX1SRB66,high_carbon,bullet_points_text,0.8
B0F1XDZY82,stainless,title,1.0
B0F1XDZY82,high_carbon,bullet_points_text,0.8
B0F8ZJPX89,stainless,title,1.0
B0BY9N8B33,high_carbon,title,1.0
B0BY9N8B33,stainless,title,1.0
B0DRGDQJL5,high_carbon,title,1.0
B0DRGDQJL5,carbon_steel,title,1.0
B0DRGDQJL5,stainless,title,1.0
B0D9KYN8XH,high_carbon,title,1.0
B0D9KYN8XH,stainless,title,1.0
B0FY2P71J5,stainless,bullet_points_text,0.8
B0B3DM77BQ,high_carbon,title,1.0
B0B3DM77BQ,stainless,title,1.0
B0BVXQG121,stainless,title,1.0
B089SQ3CG2,stainless,title,1.0
B01DUT3QQW,stainless,title,1.0
B0DHLVCRQ9,stainless,bullet_points_text,0.8
B00714PXOG,stainless,bullet_points_text,0.8
B0F9KPDCB2,high_carbon,title,1.0
B0F9KPDCB2,stainless,title,1.0
B00GIBK06E,stainless,bullet_points_text,0.8
B0F72WYX9R,high_carbon,title,1.0
B0F72WYX9R,stainless,title,1.0
B0F72WYX9R,german_steel,bullet_points_text,0.8
B0D41MKGZ5,powder_steel,title,1.0
B0D41MKGZ5,high_carbon,title,1.0
B0D41MKGZ5,carbon_steel,title,1.0
B0D41MKGZ5,damascus,bullet_points_text,0.8
B0CSXWXWFW,high_carbon,title,1.0
B0CSXWXWFW,stainless,title,1.0
B0CB159CM2,stainless,title,1.0
B0CB159CM2,high_carbon,bullet_points_text,0.8
B01BW4BWRC,german_steel,title,1.0
B01BW4BWRC,x50crmov15,bullet_points_text,0.8
B09YYN551Z,german_steel,title,1.0
B09YYN551Z,high_carbon,title,1.0
B09YYN551Z,carbon_steel,bullet_points_text,0.8
B09YYN551Z,stainless,bullet_points_text,0.8
B0C1BQTQKL,high_carbon,title,1.0
B0C1BQTQKL,stainless,title,1.0
B0CZ72CNRV,high_carbon,title,1.0
B0CZ72CNRV,stainless,title,1.0
B0CZ72CNRV,carbon_steel,bullet_points_text,0.8
B0FF925BQL,high_carbon,title,1.0
B0FF925BQL,stainless,title,1.0
B0F9FCYKJZ,high_carbon,title,1.0
B0F9FCYKJZ,stainless,title,1.0
B0B2VS8TDH,440c,title,1.0
B0B2VS8TDH,stainless,title,1.0
B0B2VS8TDH,high_carbon,bullet_points_text,0.8
B0CVQXSN17,high_carbon,title,1.0
B0CVQXSN17,stainless,title,1.0
B09DQ9FSBB,high_carbon,title,1.0
B09DQ9FSBB,stainless,title,1.0
B09DQ9FSBB,aus10,bullet_points_text,0.8
B07HGTGN3K,stainless,title,1.0
B07HGTGN3K,high_carbon,bullet_points_text,0.8
B07PT5MT1H,stainless,title,1.0
B07RTH8LM7,stainless,title,1.0
B0FHKS71B4,stainless,title,1.0
B0FHKS71B4,x50crmov15,bullet_points_text,0.8
B0DTWWS6LD,stainless,title,1.0
B0BFX1CQVH,stainless,bullet_points_text,0.8
B0DC9NDHVN,high_carbon,title,1.0
B0DC9NDHVN,stainless,title,1.0
B0CNCN28PX,high_carbon,title,1.0
B0CNCN28PX,stainless,title,1.0
B0CF1ZX18N,damascus,title,1.0
B0CF1ZX18N,vg10,bullet_points_text,0.8
B0FG2S91V1,high_carbon,title,1.0
B0FG2S91V1,stainless,title,1.0
B0FG2S91V1,german_steel,bullet_points_text,0.8
B0B9CKRF1Z,stainless,title,1.0
B0DSBJYGHR,high_carbon,title,1.0
B0DSBJYGHR,stainless,title,1.0
B0CH12X12D,aus10,title,1.0
B0CH12X12D,damascus,title,1.0
B0BG8SPHTD,stainless,title,1.0
B0DK87WJ39,stainless,bullet_points_text,0.8
B0FP5MTLP7,stainless,title,1.0
B00V871QBG,high_carbon,bullet_points_text,0.8
B00V871QBG,carbon_steel,bullet_points_text,0.8
B08FJB3BT2,carbon_steel,bullet_points_text,0.8
B0D8KYP2YG,high_carbon,bullet_points_text,0.8
B0D8KYP2YG,stainless,bullet_points_text,0.8
B09SZ1LC36,high_carbon,title,1.0
B09SZ1LC36,stainless,title,1.0
B07GH3KQS5,stainless,title,1.0
B0D6BM4PDD,high_carbon,title,1.0
B0D6BM4PDD,stainless,title,1.0
B0B5DPM2XX,high_carbon,title,1.0
B0B5DPM2XX,stainless,title,1.0
B0B5DPM2XX,carbon_steel,bullet_points_text,0.8
B0D2CVPV8K,stainless,title,1.0
B0D1CGLWNX,high_carbon,title,1.0
B0D1CGLWNX,stainless,title,1.0
B0CMFBMBD7,german_steel,title,1.0
B0CMFBMBD7,stainless,title,1.0
B0CMFBMBD7,x50crmov15,bullet_points_text,0.8
B000N5BUWY,high_carbon,bullet_points_text,0.8
B09H3BFS6M,stainless,title,1.0
B0F1FY2HQY,high_carbon,title,1.0
B0F1FY2HQY,stainless,title,1.0
B0CWP6367T,stainless,title,1.0
B0FVRRZGZX,high_carbon,title,1.0
B0FVRRZGZX,stainless,title,1.0
B0FVRRZGZX,powder_steel,bullet_points_text,0.8
B0FVRRZGZX,carbon_steel,bullet_points_text,0.8
B0C4BC9ZKW,german_steel,title,1.0
B0C4BC9ZKW,x50crmov15,bullet_points_text,0.8
B0FF8PN8G9,high_carbon,title,1.0
B0FF8PN8G9,stainless,title,1.0
B00R3Z49G6,high_carbon,title,1.0
B00R3Z49G6,stainless,title,1.0
B0FN3BKD2S,high_carbon,title,1.0
B0FN3BKD2S,stainless,title,1.0
B0FP4P5BQT,stainless,title,1.0
B0FMH2Q911,damascus,title,1.0
B0FMH2Q911,stainless,bullet_points_text,0.8
B0CRGVPK86,high_carbon,title,1.0
B0CRGVPK86,stainless,title,1.0
B0FX3S3LP1,high_carbon,title,1.0
B0FX3S3LP1,stainless,title,1.0
B07KC949P2,high_carbon,title,1.0
B07KC949P2,stainless,title,1.0
B07KC949P2,damascus,bullet_points_text,0.8
B08SBF774C,high_carbon,title,1.0
B08SBF774C,stainless,title,1.0
B0FXG82C8S,high_carbon,title,1.0
B0FXG82C8S,stainless,title,1.0
B08YXRRTHV,vg10,title,1.0
B08YXRRTHV,damascus,title,1.0
B08YXRRTHV,high_carbon,title,1.0
B08YXRRTHV,stainless,title,1.0
B0CFYBSSB5,damascus,title,1.0
B0CFYBSSB5,vg10,bullet_points_text,0.8
B0CFYBSSB5,stainless,bullet_points_text,0.8
B0BB1B45SR,vg10,title,1.0
B0BB1B45SR,damascus,title,1.0
B0D1Y5M4RL,high_carbon,title,1.0
B0D1Y5M4RL,stainless,title,1.0
B0DNQYN6TY,german_steel,title,1.0
B0DNQYN6TY,stainless,bullet_points_text,0.8
B0DGGV93PR,damascus,title,1.0
B0DGGV93PR,high_carbon,title,1.0
B0DGGV93PR,carbon_steel,bullet_points_text,0.8
B091F7LK55,stainless,title,1.0
B091F7LK55,high_carbon,bullet_points_text,0.8
B07XQN2T36,stainless,title,1.0
B0CG6BVDQC,high_carbon,title,1.0
B0CG6BVDQC,stainless,title,1.0
B0CWPCGCX2,high_carbon,title,1.0
B0CWPCGCX2,stainless,title,1.0
B0CWPCGCX2,x50crmov15,bullet_points_text,0.8
B09NW1J2NW,stainless,title,1.0
B09NW1J2NW,german_steel,bullet_points_text,0.8
B0DGGCS6ZB,stainless,title,1.0
B0DGGCS6ZB,high_carbon,bullet_points_text,0.8
B0CN3MJPJQ,stainless,title,1.0
B0DP9TF9ZB,powder_steel,title,1.0
B0DP9TF9ZB,high_carbon,title,1.0
B0DP9TF9ZB,carbon_steel,title,1.0
B0D98FCMGP,high_carbon,title,1.0
B0D98FCMGP,carbon_steel,title,1.0
B0D22R6RXB,high_carbon,title,1.0
B0D22R6RXB,stainless,title,1.0
B0FJGDF1CS,stainless,bullet_points_text,0.8
B0FR39RVYS,stainless,title,1.0
B0DFPS1TCV,stainless,title,1.0
B0D2DFP5KG,high_carbon,title,1.0
B0D2DFP5KG,stainless,title,1.0
B0CSK1LNS1,high_carbon,title,1.0
B0CSK1LNS1,stainless,title,1.0
B0FQ4YPVKC,high_carbon,title,1.0
B0FQ4YPVKC,stainless,title,1.0
B09XTZXF39,high_carbon,title,1.0
B09XTZXF39,stainless,title,1.0
B09XTZXF39,damascus,bullet_points_text,0.8
B0DM9DC9ZW,stainless,title,1.0
B0DM9DC9ZW,high_carbon,bullet_points_text,0.8
B0C9RB4KZD,vg10,title,1.0
B0C9RB4KZD,damascus,title,1.0
B0DHKV296C,stainless,title,1.0
B0DHKV296C,high_carbon,bullet_points_text,0.8
B0DZ5X35RZ,high_carbon,title,1.0
B0DZ5X35RZ,stainless,title,1.0
B0DZ5X35RZ,x50crmov15,bullet_points_text,0.8
B0CC3JW4D3,high_carbon,title,1.0
B0CC3JW4D3,stainless,title,1.0
B0CC3JW4D3,carbon_steel,bullet_points_text,0.8
B0D8G2QVQ2,stainless,title,1.0
B000L17BQ4,high_carbon,title,1.0
B000L17BQ4,stainless,title,1.0
B09DK23PM1,high_carbon,title,1.0
B09DK23PM1,stainless,title,1.0
B005116W4G,high_carbon,title,1.0
B005116W4G,stainless,title,1.0
B0028LVP7Q,stainless,bullet_points_text,0.8
B00629K4B8,stainless,bullet_points_text,0.8
B088KHCNKS,stainless,title,1.0
B0D41LZ8YT,powder_steel,title,1.0
B0D41LZ8YT,high_carbon,title,1.0
B0D41LZ8YT,damascus,bullet_points_text,0.8
B0CWRCCFTM,stainless,bullet_points_text,0.8
B0C77YHGY9,high_carbon,bullet_points_text,0.8
B0C77YHGY9,carbon_steel,bullet_points_text,0.8
B0BFWF1PKF,stainless,title,1.0
B0CCJ3FCCW,high_carbon,title,1.0
B0CCJ3FCCW,carbon_steel,title,1.0
B0CCJ3FCCW,stainless,bullet_points_text,0.8
B0F8VDDW8F,stainless,title,1.0
B0D7QCZVZR,high_carbon,title,1.0
B0D7QCZVZR,stainless,title,1.0
B08ZQPCYTQ,stainless,title,1.0
B08BCFRNXN,damascus,title,1.0
B08BCFRNXN,stainless,title,1.0
B08BCFRNXN,high_carbon,bullet_points_text,0.8
B0FXMCV6NC,high_carbon,title,1.0
B0FXMCV6NC,stainless,title,1.0
B0DDXL1BFD,damascus,title,1.0
B086L5JB2K,high_carbon,title,1.0
B086L5JB2K,carbon_steel,bullet_points_text,0.8
B086L5JB2K,stainless,bullet_points_text,0.8
B0DKMKXTMM,high_carbon,title,1.0
B0DKMKXTMM,stainless,title,1.0
B0C65XF3HN,high_carbon,title,1.0
B0C65XF3HN,carbon_steel,title,1.0
B0DKMH6QMP,high_carbon,title,1.0
B0DKMH6QMP,stainless,title,1.0
B0D944SYMB,stainless,title,1.0
B0D2X9NPY3,stainless,title,1.0
B0CD7FMZ67,high_carbon,title,1.0
B0CD7FMZ67,stainless,title,1.0
B0BFH6ZWWB,stainless,title,1.0
B0BFH6ZWWB,high_carbon,bullet_points_text,0.8
B08KSKCDX4,stainless,title,1.0
B08CD3XNRL,stainless,title,1.0
B0DNR2JTX8,stainless,bullet_points_text,0.8
B0B62H439B,high_carbon,title,1.0
B0B62H439B,stainless,title,1.0
B0FCD8J1FV,stainless,title,1.0
B0DKMF9N4S,high_carbon,title,1.0
B0DKMF9N4S,stainless,title,1.0
B09SZ26VKV,high_carbon,title,1.0
B09SZ26VKV,stainless,title,1.0
B0CKXSGV8F,stainless,title,1.0
B0CKXSGV8F,german_steel,bullet_points_text,0.8
B0F3XBL19G,carbon_steel,bullet_points_text,0.8
B0F4D2PCSG,stainless,title,1.0
B0F4D2PCSG,german_steel,bullet_points_text,0.8
B0DNJVFJGS,stainless,title,1.0
B0DNJVFJGS,high_carbon,bullet_points_text,0.8
B0DZHL47FD,stainless,title,1.0
B0DZHL47FD,high_carbon,bullet_points_text,0.8
B0DP4C28T2,stainless,title,1.0
B01DDBJF12,stainless,bullet_points_text,0.8
B0FJ1M2J1S,stainless,title,1.0
B0FP2B3RFG,high_carbon,title,1.0
B0FP2B3RFG,stainless,title,1.0
B0F9Y8SSD7,high_carbon,bullet_points_text,0.8
B0F9Y8SSD7,carbon_steel,bullet_points_text,0.8
B0G6WCCXXM,stainless,title,1.0
B0DQYB15NG,stainless,title,1.0
B0F9KV3KXZ,high_carbon,title,1.0
B0F9KV3KXZ,stainless,title,1.0
B0B3XL63RG,stainless,title,1.0
B0B3XL63RG,high_carbon,bullet_points_text,0.8
B0B3XL63RG,carbon_steel,bullet_points_text,0.8
B0GD6Q5JRJ,high_carbon,title,1.0
B0GD6Q5JRJ,stainless,title,1.0
B0DPZM3T9W,stainless,title,1.0
B0DPZM3T9W,carbon_steel,bullet_points_text,0.8
B0019BL6ZC,high_carbon,bullet_points_text,0.8
B0F4D4YXKF,stainless,title,1.0
B0F4D4YXKF,german_steel,bullet_points_text,0.8
B0CXV6PRZP,stainless,bullet_points_text,0.8
B0C27DQDHD,high_carbon,title,1.0
B0C27DQDHD,carbon_steel,title,1.0
B0FR4LSKPQ,stainless,title,1.0
B0FR4LSKPQ,high_carbon,bullet_points_text,0.8
B0FR4LSKPQ,carbon_steel,bullet_points_text,0.8
B0DFW8YTK6,carbon_steel,bullet_points_text,0.8
B0DFW8YTK6,stainless,bullet_points_text,0.8
B0FQBQM676,high_carbon,title,1.0
B0FQBQM676,stainless,title,1.0
B0BS49P3Q9,german_steel,title,1.0
B0BS49P3Q9,x50crmov15,bullet_points_text,0.8
B0DM2KVB77,high_carbon,title,1.0
B0DM2KVB77,stainless,title,1.0
B0DYP3J5BW,stainless,title,1.0
B0FFSXPHZC,stainless,title,1.0
B0B5WMW2YN,high_carbon,title,1.0
B0B5WMW2YN,stainless,title,1.0
B0DGQLGFW7,high_carbon,title,1.0
B0DGQLGFW7,stainless,title,1.0
B0DGQLGFW7,german_steel,bullet_points_text,0.8
B0D7HFN6RY,german_steel,title,1.0
B0D7HFN6RY,high_carbon,title,1.0
B0FQBRVYKL,high_carbon,title,1.0
B0FQBRVYKL,stainless,title,1.0
B08FP28KRT,stainless,title,1.0
B08FP28KRT,high_carbon,bullet_points_text,0.8
B0F43VSXFN,high_carbon,title,1.0
B0F43VSXFN,stainless,title,1.0
B0D41P3HKS,stainless,title,1.0
B0C9JVQ2RB,vg10,title,1.0
B0C9JVQ2RB,damascus,title,1.0
B0FFS8C592,stainless,title,1.0
B0FFS8C592,german_steel,bullet_points_text,0.8
B07L8QTX4C,german_steel,title,1.0
B07L8QTX4C,high_carbon,title,1.0
B09B7WRM8P,stainless,title,1.0
B0FKRQSSG8,high_carbon,title,1.0
B0FKRQSSG8,carbon_steel,title,1.0
B0FKRQSSG8,x50crmov15,bullet_points_text,0.8
B0FKRQSSG8,german_steel,bullet_points_text,0.8
B0DHX4KL9F,damascus,title,1.0
B0DHX4KL9F,stainless,title,1.0
B0DHX4KL9F,high_carbon,bullet_points_text,0.8
B08FB6TGN4,german_steel,title,1.0
B08FB6TGN4,stainless,bullet_points_text,0.8
B0BJB6MHTQ,stainless,title,1.0
B0BJB6MHTQ,high_carbon,bullet_points_text,0.8
B0CL4FRXL3,stainless,title,1.0
B0CL4FRXL3,damascus,bullet_points_text,0.8
B0BV5PYV67,high_carbon,title,1.0
B0BV5PYV67,stainless,title,1.0
B0FN3NJ8JT,high_carbon,title,1.0
B0FN3NJ8JT,stainless,title,1.0
B0F9KVH8JK,stainless,bullet_points_text,0.8
B0CSYKLLJ5,high_carbon,title,1.0
B0CSYKLLJ5,stainless,title,1.0
B0CYV3WZ3L,stainless,title,1.0
B0C6QKW4SM,stainless,title,1.0
B0DS2231P6,stainless,title,1.0
B0FX2R2HYD,stainless,bullet_points_text,0.8
B0FJKZGF9P,powder_steel,title,1.0
B0FJKZGF9P,damascus,bullet_points_text,0.8
B0FJKZGF9P,stainless,bullet_points_text,0.8
B0BZQL5HJF,stainless,title,1.0
B0BZQL5HJF,carbon_steel,description_clean,0.6
B0FPFP76B3,high_carbon,title,1.0
B0FPFP76B3,stainless,title,1.0
B07BJZ8WSP,vg10,title,1.0
B07BJZ8WSP,damascus,title,1.0
B07BJZ8WSP,stainless,bullet_points_text,0.8
B09HCX9BTV,stainless,title,1.0
B0FHH525HX,high_carbon,title,1.0
B0FHH525HX,stainless,title,1.0
B0FHH525HX,german_steel,bullet_points_text,0.8
B0FKW5ZDJK,high_carbon,title,1.0
B0FKW5ZDJK,stainless,title,1.0
B07CWG761K,stainless,bullet_points_text,0.8
B0CN2WR336,vg10,title,1.0
B0CN2WR336,damascus,title,1.0
B0DGGLRDZP,high_carbon,title,1.0
B0DGGLRDZP,carbon_steel,title,1.0
B09RTDPM5T,stainless,description_clean,0.6
B0FV8KV1K7,stainless,title,1.0
B0FV8KV1K7,damascus,bullet_points_text,0.8
B0FV8KV1K7,german_steel,bullet_points_text,0.8
B0D5QTFZVJ,high_carbon,title,1.0
B0D5QTFZVJ,carbon_steel,title,1.0
B0D9B96TBX,stainless,title,1.0
B004OC1PQI,stainless,title,1.0
B0F5W992LB,stainless,title,1.0
B09RTDZ14W,stainless,description_clean,0.6
B0CN6KZF47,high_carbon,title,1.0
B0CN6KZF47,stainless,title,1.0
B07X1XMGVX,high_carbon,title,1.0
B07X1XMGVX,stainless,title,1.0
B07PPD7931,high_carbon,title,1.0
B07PPD7931,stainless,title,1.0
B07PPD7931,carbon_steel,bullet_points_text,0.8
B0FZJ3L1SB,high_carbon,title,1.0
B0FZJ3L1SB,stainless,title,1.0
B003UERCR2,stainless,bullet_points_text,0.8
B003UERCR2,high_carbon,description_clean,0.6
B0DPZ6B2SZ,high_carbon,title,1.0
B0DPZ6B2SZ,carbon_steel,title,1.0
B07Q1FFC65,high_carbon,title,1.0
B07Q1FFC65,stainless,title,1.0
B07Q1FFC65,damascus,bullet_points_text,0.8
B097C3ZS9X,stainless,title,1.0
B0DPGRS6JY,high_carbon,title,1.0
B0DPGRS6JY,stainless,title,1.0
B0FZC8HXSQ,stainless,title,1.0
B0CZ2G8112,stainless,bullet_points_text,0.8
B0CDMK4WX4,stainless,title,1.0
B0CDMK4WX4,german_steel,bullet_points_text,0.8
B0DPMWVQX1,stainless,title,1.0
B0DPMWVQX1,high_carbon,bullet_points_text,0.8
B0B41YBLF7,high_carbon,title,1.0
B0B41YBLF7,stainless,title,1.0
B074V3LZB5,stainless,title,1.0
B08FJDVTS2,stainless,title,1.0
B0C5KKM7T8,german_steel,title,1.0
B0C5KKM7T8,x50crmov15,bullet_points_text,0.8
B01ALYD1WI,high_carbon,title,1.0
B01ALYD1WI,stainless,title,1.0
B000RKS1YK,high_carbon,bullet_points_text,0.8
B007RWD11Y,stainless,title,1.0
